ID	Date	Time	Latitude	Longitude	Date_time	Time_diff	cluster	centroid_lat	centroid_long	dist_to_centroid
TMC03	1/1/2016	2:00:00	-34.108608	18.356972	2016-01-01 02:00:00	0	1	-34.1047776460177	18.3584714424779	448.232183019993
TMC03	1/1/2016	8:00:00	-34.104938	18.358223	2016-01-01 08:00:00	0.00166666666666667	1	-34.1047776460177	18.3584714424779	29.0352869226989
TMC03	1/1/2016	11:00:00	-34.104768	18.358292	2016-01-01 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	16.5747600497679
TMC03	1/1/2016	14:00:00	-34.10452	18.358555	2016-01-01 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	29.6971304277394
TMC03	1/1/2016	17:00:00	-34.104552	18.358352	2016-01-01 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	27.4255984387756
TMC03	1/1/2016	20:00:00	-34.104792	18.358373	2016-01-01 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	9.21345794057052
TMC03	1/1/2016	23:00:00	-34.104762	18.358377	2016-01-01 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	8.87767527026642
TMC03	1/2/2016	2:00:00	-34.104783	18.358303	2016-01-02 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	15.5374602108284
TMC03	1/2/2016	5:00:00	-34.10465	18.35824	2016-01-02 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	25.6321433444753
TMC03	1/2/2016	8:00:00	-34.104802	18.358248	2016-01-02 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	20.7732631017377
TMC03	1/2/2016	11:00:00	-34.10477	18.35826	2016-01-02 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	19.5080874690532
TMC03	1/2/2016	14:00:00	-34.104147	18.358923	2016-01-02 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	81.6142308385584
TMC03	1/2/2016	17:00:00	-34.104812	18.35834	2016-01-02 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	12.7048171417774
TMC03	1/2/2016	20:00:00	-34.104767	18.35832	2016-01-02 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	14.0092843644542
TMC03	1/2/2016	23:00:00	-34.104775	18.358365	2016-01-02 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	9.81565502203001
TMC03	1/3/2016	2:00:00	-34.104698	18.358488	2016-01-03 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	8.996549229332
TMC03	1/3/2016	5:00:00	-34.104762	18.358318	2016-01-03 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	14.2502546731892
TMC03	1/3/2016	8:00:00	-34.104767	18.357833	2016-01-03 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	58.8597647919898
TMC03	1/3/2016	11:00:00	-34.104742	18.358298	2016-01-03 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	16.4719984124515
TMC03	1/3/2016	14:00:00	-34.10453	18.358723	2016-01-03 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	36.0225932846268
TMC03	1/3/2016	17:00:00	-34.104758	18.358232	2016-01-03 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	22.1784765401167
TMC03	1/3/2016	20:00:00	-34.106495	18.360117	2016-01-03 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	244.035914909407
TMC03	1/3/2016	23:00:00	-34.107803	18.353948	2016-01-03 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	535.964034445968
TMC03	1/4/2016	2:00:00	-34.104672	18.357903	2016-01-04 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	53.6993067464897
TMC03	1/4/2016	5:00:00	-34.104758	18.358955	2016-01-04 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	44.625082633443
TMC03	1/4/2016	8:00:00	-34.103353	18.35851	2016-01-04 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	158.630687320653
TMC03	1/4/2016	11:00:00	-34.104622	18.358345	2016-01-04 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	20.8815230299895
TMC03	1/4/2016	14:00:00	-34.104847	18.358183	2016-01-04 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	27.6851698754493
TMC03	1/4/2016	17:00:00	-34.105085	18.357832	2016-01-04 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	68.1508811237473
TMC03	1/4/2016	20:00:00	-34.110547	18.355952	2016-01-04 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	682.93484943995
TMC03	1/4/2016	23:00:00	-34.113222	18.35522	2016-01-04 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	986.635762868275
TMC03	1/5/2016	2:00:00	-34.10471	18.35823	2016-01-05 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	23.4942370827196
TMC03	1/5/2016	5:00:00	-34.104658	18.358177	2016-01-05 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	30.2319737758915
TMC03	1/5/2016	8:00:00	-34.104823	18.358082	2016-01-05 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	36.2497937458116
TMC03	1/5/2016	11:00:00	-34.104205	18.359237	2016-01-05 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	95.0948196480652
TMC03	1/5/2016	14:00:00	-34.104948	18.358628	2016-01-05 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	23.8298702066652
TMC03	1/5/2016	17:00:00	-34.1047	18.358345	2016-01-05 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	14.5100953872437
TMC03	1/5/2016	20:00:00	-34.10502	18.358042	2016-01-05 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	47.9029922467736
TMC03	1/5/2016	23:00:00	-34.111455	18.35486	2016-01-05 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	814.447847635544
TMC03	1/6/2016	2:00:00	-34.104762	18.357978	2016-01-06 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	45.5159321859584
TMC03	1/6/2016	5:00:00	-34.104688	18.35823	2016-01-06 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	24.3897722248313
TMC03	1/6/2016	8:00:00	-34.104397	18.358655	2016-01-06 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	45.6263114970898
TMC03	1/6/2016	11:00:00	-34.104728	18.358158	2016-01-06 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	29.4151070403964
TMC03	1/6/2016	14:00:00	-34.10462	18.358442	2016-01-06 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	17.7576719506973
TMC03	1/6/2016	17:00:00	-34.108333	18.365205	2016-01-06 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	736.100336083683
TMC03	1/6/2016	20:00:00	-34.113363	18.36813	2016-01-06 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	1306.09829952113
TMC03	1/6/2016	23:00:00	-34.11324	18.368267	2016-01-06 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	1304.81838181376
TMC03	1/7/2016	2:00:00	-34.10466	18.358067	2016-01-07 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	39.5126089405924
TMC03	1/7/2016	5:00:00	-34.104748	18.358127	2016-01-07 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	31.9197249795758
TMC03	1/7/2016	8:00:00	-34.104708	18.358553	2016-01-07 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	10.7991220187289
TMC03	1/7/2016	11:00:00	-34.10479	18.358287	2016-01-07 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	17.056341612189
TMC03	1/7/2016	14:00:00	-34.102147	18.35909	2016-01-07 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	298.340988445166
TMC03	1/7/2016	17:00:00	-34.10118	18.35922	2016-01-07 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	406.388489934849
TMC03	1/7/2016	20:00:00	-34.113272	18.355295	2016-01-07 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	989.873658442259
TMC03	1/7/2016	23:00:00	-34.1099	18.354642	2016-01-07 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	670.620866865161
TMC03	1/8/2016	2:00:00	-34.104792	18.358083	2016-01-08 02:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	35.8399508685607
TMC03	1/8/2016	5:00:00	-34.104718	18.358213	2016-01-08 05:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	24.7297348039552
TMC03	1/8/2016	8:00:00	-34.10456	18.358372	2016-01-08 08:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	25.9041283486718
TMC03	1/8/2016	11:00:00	-34.10294	18.361012	2016-01-08 11:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	310.94305363925
TMC03	1/8/2016	14:00:00	-34.109127	18.368123	2016-01-08 14:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	1012.82140053412
TMC03	1/8/2016	17:00:00	-34.114293	18.368662	2016-01-08 17:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	1415.69530414433
TMC03	1/8/2016	20:00:00	-34.110347	18.365717	2016-01-08 20:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	911.246252051857
TMC03	1/8/2016	23:00:00	-34.10411	18.358548	2016-01-08 23:00:00	0.000833333333333333	1	-34.1047776460177	18.3584714424779	74.6562663621195
TMC03	1/9/2016	5:00:00	-34.104403	18.358223	2016-01-09 05:00:00	0.00166666666666667	1	-34.1047776460177	18.3584714424779	47.5788894762133
